index,basho,day,rikishi1_id,rikishi1_rank,rikishi1_shikona,rikishi1_result,rikishi1_win,kimarite,rikishi2_id,rikishi2_rank,rikishi2_shikona,rikishi2_result,rikishi2_win
5044,2018.11,1,12026,J4w,Hidenoumi,0-1 (6-9),0,yorikiri,12051,J5e,Ishiura,1-0 (8-7),1
5045,2018.11,1,12051,J5e,Ishiura,1-0 (8-7),1,yorikiri,12026,J4w,Hidenoumi,0-1 (6-9),0
5046,2018.11,1,11726,J3w,Tokushoryu,1-0 (7-8),1,oshidashi,12077,J4e,Takagenji,0-1 (8-7),0
5047,2018.11,1,12077,J4e,Takagenji,0-1 (8-7),0,oshidashi,11726,J3w,Tokushoryu,1-0 (7-8),1
5048,2018.11,1,89,J2w,Aminishiki,1-0 (7-8),1,yorikiri,9079,J3e,Kotoyuki,0-1 (10-5),0
5049,2018.11,1,9079,J3e,Kotoyuki,0-1 (10-5),0,yorikiri,89,J2w,Aminishiki,1-0 (7-8),1
5050,2018.11,1,7153,J1w,Kotoeko,0-1 (8-7),0,hatakikomi,12040,J2e,Daishoho,1-0 (8-7),1
5051,2018.11,1,12040,J2e,Daishoho,1-0 (8-7),1,hatakikomi,7153,J1w,Kotoeko,0-1 (8-7),0
5052,2018.11,1,7240,M16w,Chiyomaru,0-1 (4-11),0,tsukiotoshi,12425,J1e,Yago,1-0 (10-5),1
5053,2018.11,1,12425,J1e,Yago,1-0 (10-5),1,tsukiotoshi,7240,M16w,Chiyomaru,0-1 (4-11),0
5054,2018.11,1,2832,M16e,Arawashi,0-1 (1-12-2),0,yorikiri,12273,M15e,Daiamami,1-0 (7-8),1
5055,2018.11,1,12273,M15e,Daiamami,1-0 (7-8),1,yorikiri,2832,M16e,Arawashi,0-1 (1-12-2),0
5056,2018.11,1,11946,M15w,Meisei,1-0 (9-6),1,yorikiri,12144,M14w,Daishomaru,0-1 (6-9),0
5057,2018.11,1,12144,M14w,Daishomaru,0-1 (6-9),0,yorikiri,11946,M15w,Meisei,1-0 (9-6),1
5058,2018.11,1,11785,M14e,Chiyoshoma,1-0 (7-8),1,hikiotoshi,11855,M13w,Takanosho,0-1 (4-11),0
5059,2018.11,1,11855,M13w,Takanosho,0-1 (4-11),0,hikiotoshi,11785,M14e,Chiyoshoma,1-0 (7-8),1
5060,2018.11,1,12043,M13e,Onosho,1-0 (11-4),1,oshidashi,12055,M12w,Endo,0-1 (9-6),0
5061,2018.11,1,12055,M12w,Endo,0-1 (9-6),0,oshidashi,12043,M13e,Onosho,1-0 (11-4),1
5062,2018.11,1,6463,M11w,Okinoumi,1-0 (11-4),1,yorikiri,11786,M12e,Aoiyama,0-1 (11-4),0
5063,2018.11,1,11786,M12e,Aoiyama,0-1 (11-4),0,yorikiri,6463,M11w,Okinoumi,1-0 (11-4),1
5064,2018.11,1,6642,M11e,Chiyonokuni,1-0 (5-10),1,oshidashi,12292,M10w,Yutakayama,0-1 (5-10),0
5065,2018.11,1,12292,M10w,Yutakayama,0-1 (5-10),0,oshidashi,6642,M11e,Chiyonokuni,1-0 (5-10),1
5066,2018.11,1,2879,M10e,Sadanoumi,1-0 (7-8),1,okurihikiotoshi,11985,M9w,Daieisho,0-1 (9-6),0
5067,2018.11,1,11985,M9w,Daieisho,0-1 (9-6),0,okurihikiotoshi,2879,M10e,Sadanoumi,1-0 (7-8),1
5068,2018.11,1,1226,M9e,Kotoshogiku,1-0 (10-5),1,yorikiri,11728,M8w,Takarafuji,0-1 (7-8),0
5069,2018.11,1,11728,M8w,Takarafuji,0-1 (7-8),0,yorikiri,1226,M9e,Kotoshogiku,1-0 (10-5),1
5070,2018.11,1,6491,M8e,Ikioi,0-1 (6-9),0,tottari,6614,M7w,Shohozan,1-0 (10-5),1
5071,2018.11,1,6614,M7w,Shohozan,1-0 (10-5),1,tottari,6491,M8e,Ikioi,0-1 (6-9),0
5072,2018.11,1,11845,M6w,Kagayaki,1-0 (5-10),1,oshidashi,12094,M7e,Abi,0-1 (6-9),0
5073,2018.11,1,12094,M7e,Abi,0-1 (6-9),0,oshidashi,11845,M6w,Kagayaki,1-0 (5-10),1
5074,2018.11,1,11724,M6e,Takanoiwa,0-1 (6-9),0,uwatenage,12291,M5w,Asanoyama,1-0 (6-9),1
5075,2018.11,1,12291,M5w,Asanoyama,1-0 (6-9),1,uwatenage,11724,M6e,Takanoiwa,0-1 (6-9),0
5076,2018.11,1,5967,M4w,Yoshikaze,1-0 (7-8),1,sukuinage,11934,M5e,Chiyotairyu,0-1 (7-8),0
5077,2018.11,1,11934,M5e,Chiyotairyu,0-1 (7-8),0,sukuinage,5967,M4w,Yoshikaze,1-0 (7-8),1
5078,2018.11,1,6594,M3w,Ryuden,0-1 (6-9),0,shitatenage,12130,M4e,Shodai,1-0 (8-7),1
5079,2018.11,1,12130,M4e,Shodai,1-0 (8-7),1,shitatenage,6594,M3w,Ryuden,0-1 (6-9),0
5080,2018.11,1,6596,M3e,Nishikigi,0-1 (8-7),0,yorikiri,12107,S1w,Ichinojo,1-0 (6-9),1
5081,2018.11,1,12107,S1w,Ichinojo,1-0 (6-9),1,yorikiri,6596,M3e,Nishikigi,0-1 (8-7),0
5082,2018.11,1,6473,M2e,Tochiozan,1-0 (8-7),1,tsukiotoshi,12210,S1e,Mitakeumi,0-1 (7-8),0
5083,2018.11,1,12210,S1e,Mitakeumi,0-1 (7-8),0,tsukiotoshi,6473,M2e,Tochiozan,1-0 (8-7),1
5084,2018.11,1,5944,M2w,Tamawashi,1-0 (9-6),1,oshidashi,6599,O2w,Tochinoshin,0-1 (8-7),0
5085,2018.11,1,6599,O2w,Tochinoshin,0-1 (8-7),0,oshidashi,5944,M2w,Tamawashi,1-0 (9-6),1
5086,2018.11,1,6480,O1w,Takayasu,1-0 (12-3),1,yorikiri,11784,M1e,Myogiryu,0-1 (8-7),0
5087,2018.11,1,11784,M1e,Myogiryu,0-1 (8-7),0,yorikiri,6480,O1w,Takayasu,1-0 (12-3),1
5088,2018.11,1,6468,O1e,Goeido,1-0 (8-4-3),1,oshidashi,12239,M1w,Hokutofuji,0-1 (7-8),0
5089,2018.11,1,12239,M1w,Hokutofuji,0-1 (7-8),0,oshidashi,6468,O1e,Goeido,1-0 (8-4-3),1
5090,2018.11,1,1235,Y2e,Kisenosato,0-1 (0-5-10),0,hatakikomi,12191,K1e,Takakeisho,1-0 (13-2),1
5091,2018.11,1,12191,K1e,Takakeisho,1-0 (13-2),1,hatakikomi,1235,Y2e,Kisenosato,0-1 (0-5-10),0
5092,2018.11,2,12024,J14e,Shimanoumi,1-1 (9-6),0,hatakikomi,12427,J14w,Tomokaze,2-0 (12-3),1
5093,2018.11,2,12427,J14w,Tomokaze,2-0 (12-3),1,hatakikomi,12024,J14e,Shimanoumi,1-1 (9-6),0
5094,2018.11,2,11972,Ms1w,Daiseido,2-0 (4-3),1,yorikiri,12015,J13w,Gokushindo,0-2 (4-11),0
5095,2018.11,2,12015,J13w,Gokushindo,0-2 (4-11),0,yorikiri,11972,Ms1w,Daiseido,2-0 (4-3),1
5096,2018.11,2,1227,J13e,Toyonoshima,2-0 (11-4),1,yorikiri,12406,J12e,Mitoryu,0-2 (9-6),0
5097,2018.11,2,12406,J12e,Mitoryu,0-2 (9-6),0,yorikiri,1227,J13e,Toyonoshima,2-0 (11-4),1
5098,2018.11,2,11971,J12w,Jokoryu,0-2 (7-8),0,oshidashi,12203,J11w,Tobizaru,2-0 (8-7),1
5099,2018.11,2,12203,J11w,Tobizaru,2-0 (8-7),1,oshidashi,11971,J12w,Jokoryu,0-2 (7-8),0
5100,2018.11,2,11723,J10e,Azumaryu,1-1 (9-6),0,oshidashi,12255,J11e,Chiyonoumi,1-1 (6-9),1
5101,2018.11,2,12255,J11e,Chiyonoumi,1-1 (6-9),1,oshidashi,11723,J10e,Azumaryu,1-1 (9-6),0
5102,2018.11,2,11840,J9w,Chiyonoo,0-2 (2-13),0,makiotoshi,12412,J10w,Enho,2-0 (9-6),1
5103,2018.11,2,12412,J10w,Enho,2-0 (9-6),1,makiotoshi,11840,J9w,Chiyonoo,0-2 (2-13),0
5104,2018.11,2,1284,J9e,Takekaze,1-1 (6-9),1,hikiotoshi,7239,J8e,Kyokushuho,0-2 (5-10),0
5105,2018.11,2,7239,J8e,Kyokushuho,0-2 (5-10),0,hikiotoshi,1284,J9e,Takekaze,1-1 (6-9),1
5106,2018.11,2,8899,J7e,Kyokutaisei,1-1 (7-8),1,hikiotoshi,12113,J8w,Tsurugisho,1-1 (6-9),0
5107,2018.11,2,12113,J8w,Tsurugisho,1-1 (6-9),0,hikiotoshi,8899,J7e,Kyokutaisei,1-1 (7-8),1
5108,2018.11,2,11943,J7w,Hakuyozan,2-0 (8-7),1,yorikiri,12370,J6w,Wakatakakage,1-1 (8-7),0
5109,2018.11,2,12370,J6w,Wakatakakage,1-1 (8-7),0,yorikiri,11943,J7w,Hakuyozan,2-0 (8-7),1
5110,2018.11,2,8900,J6e,Akiseyama,1-1 (7-8),1,oshidashi,12051,J5e,Ishiura,1-1 (8-7),0
5111,2018.11,2,12051,J5e,Ishiura,1-1 (8-7),0,oshidashi,8900,J6e,Akiseyama,1-1 (7-8),1
5112,2018.11,2,11868,J5w,Terutsuyoshi,2-0 (10-5),1,oshidashi,12026,J4w,Hidenoumi,0-2 (6-9),0
5113,2018.11,2,12026,J4w,Hidenoumi,0-2 (6-9),0,oshidashi,11868,J5w,Terutsuyoshi,2-0 (10-5),1
5114,2018.11,2,9079,J3e,Kotoyuki,1-1 (10-5),1,oshidashi,12077,J4e,Takagenji,0-2 (8-7),0
5115,2018.11,2,12077,J4e,Takagenji,0-2 (8-7),0,oshidashi,9079,J3e,Kotoyuki,1-1 (10-5),1
5116,2018.11,2,89,J2w,Aminishiki,1-1 (7-8),0,oshidashi,11726,J3w,Tokushoryu,2-0 (7-8),1
5117,2018.11,2,11726,J3w,Tokushoryu,2-0 (7-8),1,oshidashi,89,J2w,Aminishiki,1-1 (7-8),0
5118,2018.11,2,12040,J2e,Daishoho,1-1 (8-7),0,yorikiri,12425,J1e,Yago,2-0 (10-5),1
5119,2018.11,2,12425,J1e,Yago,2-0 (10-5),1,yorikiri,12040,J2e,Daishoho,1-1 (8-7),0
5120,2018.11,2,2832,M16e,Arawashi,0-2 (1-12-2),0,oshidashi,7153,J1w,Kotoeko,1-1 (8-7),1
5121,2018.11,2,7153,J1w,Kotoeko,1-1 (8-7),1,oshidashi,2832,M16e,Arawashi,0-2 (1-12-2),0
5122,2018.11,2,7240,M16w,Chiyomaru,0-2 (4-11),0,kotenage,11946,M15w,Meisei,2-0 (9-6),1
5123,2018.11,2,11946,M15w,Meisei,2-0 (9-6),1,kotenage,7240,M16w,Chiyomaru,0-2 (4-11),0
5124,2018.11,2,11785,M14e,Chiyoshoma,2-0 (7-8),1,kekaeshi,12273,M15e,Daiamami,1-1 (7-8),0
5125,2018.11,2,12273,M15e,Daiamami,1-1 (7-8),0,kekaeshi,11785,M14e,Chiyoshoma,2-0 (7-8),1
5126,2018.11,2,11855,M13w,Takanosho,0-2 (4-11),0,hatakikomi,12144,M14w,Daishomaru,1-1 (6-9),1
5127,2018.11,2,12144,M14w,Daishomaru,1-1 (6-9),1,hatakikomi,11855,M13w,Takanosho,0-2 (4-11),0
5128,2018.11,2,11786,M12e,Aoiyama,0-2 (11-4),0,oshidashi,12043,M13e,Onosho,2-0 (11-4),1
5129,2018.11,2,12043,M13e,Onosho,2-0 (11-4),1,oshidashi,11786,M12e,Aoiyama,0-2 (11-4),0
5130,2018.11,2,6463,M11w,Okinoumi,1-1 (11-4),0,oshidashi,12055,M12w,Endo,1-1 (9-6),1
5131,2018.11,2,12055,M12w,Endo,1-1 (9-6),1,oshidashi,6463,M11w,Okinoumi,1-1 (11-4),0
5132,2018.11,2,2879,M10e,Sadanoumi,2-0 (7-8),1,yoritaoshi,6642,M11e,Chiyonokuni,1-1 (5-10),0
5133,2018.11,2,6642,M11e,Chiyonokuni,1-1 (5-10),0,yoritaoshi,2879,M10e,Sadanoumi,2-0 (7-8),1
5134,2018.11,2,11985,M9w,Daieisho,1-1 (9-6),1,tsukiotoshi,12292,M10w,Yutakayama,0-2 (5-10),0
5135,2018.11,2,12292,M10w,Yutakayama,0-2 (5-10),0,tsukiotoshi,11985,M9w,Daieisho,1-1 (9-6),1
5136,2018.11,2,1226,M9e,Kotoshogiku,2-0 (10-5),1,yorikiri,6491,M8e,Ikioi,0-2 (6-9),0
5137,2018.11,2,6491,M8e,Ikioi,0-2 (6-9),0,yorikiri,1226,M9e,Kotoshogiku,2-0 (10-5),1
5138,2018.11,2,6614,M7w,Shohozan,2-0 (10-5),1,oshidashi,11728,M8w,Takarafuji,0-2 (7-8),0
5139,2018.11,2,11728,M8w,Takarafuji,0-2 (7-8),0,oshidashi,6614,M7w,Shohozan,2-0 (10-5),1
5140,2018.11,2,11724,M6e,Takanoiwa,0-2 (6-9),0,oshidashi,12094,M7e,Abi,1-1 (6-9),1
5141,2018.11,2,12094,M7e,Abi,1-1 (6-9),1,oshidashi,11724,M6e,Takanoiwa,0-2 (6-9),0
5142,2018.11,2,11845,M6w,Kagayaki,1-1 (5-10),0,uwatenage,12291,M5w,Asanoyama,2-0 (6-9),1
5143,2018.11,2,12291,M5w,Asanoyama,2-0 (6-9),1,uwatenage,11845,M6w,Kagayaki,1-1 (5-10),0
5144,2018.11,2,11934,M5e,Chiyotairyu,1-1 (7-8),1,oshidashi,12130,M4e,Shodai,1-1 (8-7),0
5145,2018.11,2,12130,M4e,Shodai,1-1 (8-7),0,oshidashi,11934,M5e,Chiyotairyu,1-1 (7-8),1
5146,2018.11,2,5967,M4w,Yoshikaze,1-1 (7-8),0,oshidashi,6594,M3w,Ryuden,1-1 (6-9),1
5147,2018.11,2,6594,M3w,Ryuden,1-1 (6-9),1,oshidashi,5967,M4w,Yoshikaze,1-1 (7-8),0
5148,2018.11,2,5944,M2w,Tamawashi,1-1 (9-6),0,oshidashi,12210,S1e,Mitakeumi,1-1 (7-8),1
5149,2018.11,2,12210,S1e,Mitakeumi,1-1 (7-8),1,oshidashi,5944,M2w,Tamawashi,1-1 (9-6),0
5150,2018.11,2,6473,M2e,Tochiozan,2-0 (8-7),1,hikiotoshi,12107,S1w,Ichinojo,1-1 (6-9),0
5151,2018.11,2,12107,S1w,Ichinojo,1-1 (6-9),0,hikiotoshi,6473,M2e,Tochiozan,2-0 (8-7),1
5152,2018.11,2,6468,O1e,Goeido,1-1 (8-4-3),0,tsukiotoshi,12191,K1e,Takakeisho,2-0 (13-2),1
5153,2018.11,2,12191,K1e,Takakeisho,2-0 (13-2),1,tsukiotoshi,6468,O1e,Goeido,1-1 (8-4-3),0
5154,2018.11,2,6596,M3e,Nishikigi,0-2 (8-7),0,yorikiri,6599,O2w,Tochinoshin,1-1 (8-7),1
5155,2018.11,2,6599,O2w,Tochinoshin,1-1 (8-7),1,yorikiri,6596,M3e,Nishikigi,0-2 (8-7),0
5156,2018.11,2,6480,O1w,Takayasu,2-0 (12-3),1,hatakikomi,12239,M1w,Hokutofuji,0-2 (7-8),0
5157,2018.11,2,12239,M1w,Hokutofuji,0-2 (7-8),0,hatakikomi,6480,O1w,Takayasu,2-0 (12-3),1
5158,2018.11,2,1235,Y2e,Kisenosato,0-2 (0-5-10),0,yoritaoshi,11784,M1e,Myogiryu,1-1 (8-7),1
5159,2018.11,2,11784,M1e,Myogiryu,1-1 (8-7),1,yoritaoshi,1235,Y2e,Kisenosato,0-2 (0-5-10),0
5160,2018.11,3,12015,J13w,Gokushindo,1-2 (4-11),1,yorikiri,12427,J14w,Tomokaze,2-1 (12-3),0
5161,2018.11,3,12427,J14w,Tomokaze,2-1 (12-3),0,yorikiri,12015,J13w,Gokushindo,1-2 (4-11),1
5162,2018.11,3,1227,J13e,Toyonoshima,3-0 (11-4),1,yorikiri,12024,J14e,Shimanoumi,1-2 (9-6),0
5163,2018.11,3,12024,J14e,Shimanoumi,1-2 (9-6),0,yorikiri,1227,J13e,Toyonoshima,3-0 (11-4),1
5164,2018.11,3,11971,J12w,Jokoryu,1-2 (7-8),1,uwatenage,12406,J12e,Mitoryu,0-3 (9-6),0
5165,2018.11,3,12406,J12e,Mitoryu,0-3 (9-6),0,uwatenage,11971,J12w,Jokoryu,1-2 (7-8),1
5166,2018.11,3,12203,J11w,Tobizaru,3-0 (8-7),1,oshidashi,12255,J11e,Chiyonoumi,1-2 (6-9),0
5167,2018.11,3,12255,J11e,Chiyonoumi,1-2 (6-9),0,oshidashi,12203,J11w,Tobizaru,3-0 (8-7),1
5168,2018.11,3,11723,J10e,Azumaryu,1-2 (9-6),0,uchigake,12412,J10w,Enho,3-0 (9-6),1
5169,2018.11,3,12412,J10w,Enho,3-0 (9-6),1,uchigake,11723,J10e,Azumaryu,1-2 (9-6),0
5170,2018.11,3,1284,J9e,Takekaze,2-1 (6-9),1,oshidashi,11840,J9w,Chiyonoo,0-3 (2-13),0
5171,2018.11,3,11840,J9w,Chiyonoo,0-3 (2-13),0,oshidashi,1284,J9e,Takekaze,2-1 (6-9),1
5172,2018.11,3,7239,J8e,Kyokushuho,1-2 (5-10),1,yorikiri,12113,J8w,Tsurugisho,1-2 (6-9),0
5173,2018.11,3,12113,J8w,Tsurugisho,1-2 (6-9),0,yorikiri,7239,J8e,Kyokushuho,1-2 (5-10),1
5174,2018.11,3,8899,J7e,Kyokutaisei,1-2 (7-8),0,oshidashi,11943,J7w,Hakuyozan,3-0 (8-7),1
5175,2018.11,3,11943,J7w,Hakuyozan,3-0 (8-7),1,oshidashi,8899,J7e,Kyokutaisei,1-2 (7-8),0
5176,2018.11,3,8900,J6e,Akiseyama,2-1 (7-8),1,oshidashi,12370,J6w,Wakatakakage,1-2 (8-7),0
5177,2018.11,3,12370,J6w,Wakatakakage,1-2 (8-7),0,oshidashi,8900,J6e,Akiseyama,2-1 (7-8),1
5178,2018.11,3,11868,J5w,Terutsuyoshi,3-0 (10-5),1,tsukiotoshi,12051,J5e,Ishiura,1-2 (8-7),0
5179,2018.11,3,12051,J5e,Ishiura,1-2 (8-7),0,tsukiotoshi,11868,J5w,Terutsuyoshi,3-0 (10-5),1
5180,2018.11,3,12026,J4w,Hidenoumi,0-3 (6-9),0,yorikiri,12077,J4e,Takagenji,1-2 (8-7),1
5181,2018.11,3,12077,J4e,Takagenji,1-2 (8-7),1,yorikiri,12026,J4w,Hidenoumi,0-3 (6-9),0
5182,2018.11,3,9079,J3e,Kotoyuki,2-1 (10-5),1,oshidashi,11726,J3w,Tokushoryu,2-1 (7-8),0
5183,2018.11,3,11726,J3w,Tokushoryu,2-1 (7-8),0,oshidashi,9079,J3e,Kotoyuki,2-1 (10-5),1
5184,2018.11,3,89,J2w,Aminishiki,1-2 (7-8),0,hatakikomi,12040,J2e,Daishoho,2-1 (8-7),1
5185,2018.11,3,12040,J2e,Daishoho,2-1 (8-7),1,hatakikomi,89,J2w,Aminishiki,1-2 (7-8),0
5186,2018.11,3,7153,J1w,Kotoeko,2-1 (8-7),1,oshidashi,12425,J1e,Yago,2-1 (10-5),0
5187,2018.11,3,12425,J1e,Yago,2-1 (10-5),0,oshidashi,7153,J1w,Kotoeko,2-1 (8-7),1
5188,2018.11,3,2832,M16e,Arawashi,0-3 (1-12-2),0,hatakikomi,7240,M16w,Chiyomaru,1-2 (4-11),1
5189,2018.11,3,7240,M16w,Chiyomaru,1-2 (4-11),1,hatakikomi,2832,M16e,Arawashi,0-3 (1-12-2),0
5190,2018.11,3,11946,M15w,Meisei,2-1 (9-6),0,yoritaoshi,12273,M15e,Daiamami,2-1 (7-8),1
5191,2018.11,3,12273,M15e,Daiamami,2-1 (7-8),1,yoritaoshi,11946,M15w,Meisei,2-1 (9-6),0
5192,2018.11,3,11785,M14e,Chiyoshoma,2-1 (7-8),0,tsukiotoshi,12144,M14w,Daishomaru,2-1 (6-9),1
5193,2018.11,3,12144,M14w,Daishomaru,2-1 (6-9),1,tsukiotoshi,11785,M14e,Chiyoshoma,2-1 (7-8),0
5194,2018.11,3,11855,M13w,Takanosho,1-2 (4-11),1,yoritaoshi,12043,M13e,Onosho,2-1 (11-4),0
5195,2018.11,3,12043,M13e,Onosho,2-1 (11-4),0,yoritaoshi,11855,M13w,Takanosho,1-2 (4-11),1
5196,2018.11,3,11786,M12e,Aoiyama,1-2 (11-4),1,tsukidashi,12055,M12w,Endo,1-2 (9-6),0
5197,2018.11,3,12055,M12w,Endo,1-2 (9-6),0,tsukidashi,11786,M12e,Aoiyama,1-2 (11-4),1
5198,2018.11,3,6463,M11w,Okinoumi,2-1 (11-4),1,shitatenage,6642,M11e,Chiyonokuni,1-2 (5-10),0
5199,2018.11,3,6642,M11e,Chiyonokuni,1-2 (5-10),0,shitatenage,6463,M11w,Okinoumi,2-1 (11-4),1
5200,2018.11,3,2879,M10e,Sadanoumi,3-0 (7-8),1,yorikiri,12292,M10w,Yutakayama,0-3 (5-10),0
5201,2018.11,3,12292,M10w,Yutakayama,0-3 (5-10),0,yorikiri,2879,M10e,Sadanoumi,3-0 (7-8),1
5202,2018.11,3,1226,M9e,Kotoshogiku,2-1 (10-5),0,yorikiri,11985,M9w,Daieisho,2-1 (9-6),1
5203,2018.11,3,11985,M9w,Daieisho,2-1 (9-6),1,yorikiri,1226,M9e,Kotoshogiku,2-1 (10-5),0
5204,2018.11,3,6491,M8e,Ikioi,0-3 (6-9),0,shitatenage,11728,M8w,Takarafuji,1-2 (7-8),1
5205,2018.11,3,11728,M8w,Takarafuji,1-2 (7-8),1,shitatenage,6491,M8e,Ikioi,0-3 (6-9),0
5206,2018.11,3,6614,M7w,Shohozan,2-1 (10-5),0,uwatenage,12094,M7e,Abi,2-1 (6-9),1
5207,2018.11,3,12094,M7e,Abi,2-1 (6-9),1,uwatenage,6614,M7w,Shohozan,2-1 (10-5),0
5208,2018.11,3,11724,M6e,Takanoiwa,1-2 (6-9),1,tsukiotoshi,11845,M6w,Kagayaki,1-2 (5-10),0
5209,2018.11,3,11845,M6w,Kagayaki,1-2 (5-10),0,tsukiotoshi,11724,M6e,Takanoiwa,1-2 (6-9),1
5210,2018.11,3,11934,M5e,Chiyotairyu,2-1 (7-8),1,oshidashi,12291,M5w,Asanoyama,2-1 (6-9),0
5211,2018.11,3,12291,M5w,Asanoyama,2-1 (6-9),0,oshidashi,11934,M5e,Chiyotairyu,2-1 (7-8),1
5212,2018.11,3,5967,M4w,Yoshikaze,1-2 (7-8),0,oshidashi,12130,M4e,Shodai,2-1 (8-7),1
5213,2018.11,3,12130,M4e,Shodai,2-1 (8-7),1,oshidashi,5967,M4w,Yoshikaze,1-2 (7-8),0
5214,2018.11,3,6594,M3w,Ryuden,1-2 (6-9),0,tsukidashi,12191,K1e,Takakeisho,3-0 (13-2),1
5215,2018.11,3,12191,K1e,Takakeisho,3-0 (13-2),1,tsukidashi,6594,M3w,Ryuden,1-2 (6-9),0
5216,2018.11,3,5944,M2w,Tamawashi,2-1 (9-6),1,oshidashi,12107,S1w,Ichinojo,1-2 (6-9),0
5217,2018.11,3,12107,S1w,Ichinojo,1-2 (6-9),0,oshidashi,5944,M2w,Tamawashi,2-1 (9-6),1
5218,2018.11,3,6596,M3e,Nishikigi,0-3 (8-7),0,yorikiri,12210,S1e,Mitakeumi,2-1 (7-8),1
5219,2018.11,3,12210,S1e,Mitakeumi,2-1 (7-8),1,yorikiri,6596,M3e,Nishikigi,0-3 (8-7),0
5220,2018.11,3,6480,O1w,Takayasu,3-0 (12-3),1,hatakikomi,6753,K1w,Kaisei,0-1-2 (3-9-3),0
5221,2018.11,3,6753,K1w,Kaisei,0-1-2 (3-9-3),0,hatakikomi,6480,O1w,Takayasu,3-0 (12-3),1
5222,2018.11,3,6468,O1e,Goeido,1-2 (8-4-3),0,sukuinage,6473,M2e,Tochiozan,3-0 (8-7),1
5223,2018.11,3,6473,M2e,Tochiozan,3-0 (8-7),1,sukuinage,6468,O1e,Goeido,1-2 (8-4-3),0
5224,2018.11,3,6599,O2w,Tochinoshin,2-1 (8-7),1,hatakikomi,11784,M1e,Myogiryu,1-2 (8-7),0
5225,2018.11,3,11784,M1e,Myogiryu,1-2 (8-7),0,hatakikomi,6599,O2w,Tochinoshin,2-1 (8-7),1
5226,2018.11,3,1235,Y2e,Kisenosato,0-3 (0-5-10),0,tsukiotoshi,12239,M1w,Hokutofuji,1-2 (7-8),1
5227,2018.11,3,12239,M1w,Hokutofuji,1-2 (7-8),1,tsukiotoshi,1235,Y2e,Kisenosato,0-3 (0-5-10),0
5228,2018.11,4,12406,J12e,Mitoryu,1-3 (9-6),1,shitatenage,12427,J14w,Tomokaze,2-2 (12-3),0
5229,2018.11,4,12427,J14w,Tomokaze,2-2 (12-3),0,shitatenage,12406,J12e,Mitoryu,1-3 (9-6),1
5230,2018.11,4,11971,J12w,Jokoryu,1-3 (7-8),0,oshitaoshi,12015,J13w,Gokushindo,2-2 (4-11),1
5231,2018.11,4,12015,J13w,Gokushindo,2-2 (4-11),1,oshitaoshi,11971,J12w,Jokoryu,1-3 (7-8),0
5232,2018.11,4,12024,J14e,Shimanoumi,2-2 (9-6),1,oshidashi,12255,J11e,Chiyonoumi,1-3 (6-9),0
5233,2018.11,4,12255,J11e,Chiyonoumi,1-3 (6-9),0,oshidashi,12024,J14e,Shimanoumi,2-2 (9-6),1
5234,2018.11,4,1227,J13e,Toyonoshima,3-1 (11-4),0,hatakikomi,12203,J11w,Tobizaru,4-0 (8-7),1
5235,2018.11,4,12203,J11w,Tobizaru,4-0 (8-7),1,hatakikomi,1227,J13e,Toyonoshima,3-1 (11-4),0
5236,2018.11,4,1284,J9e,Takekaze,2-2 (6-9),0,shitatenage,12412,J10w,Enho,4-0 (9-6),1
5237,2018.11,4,12412,J10w,Enho,4-0 (9-6),1,shitatenage,1284,J9e,Takekaze,2-2 (6-9),0
5238,2018.11,4,7239,J8e,Kyokushuho,1-3 (5-10),0,shitatenage,11723,J10e,Azumaryu,2-2 (9-6),1
5239,2018.11,4,11723,J10e,Azumaryu,2-2 (9-6),1,shitatenage,7239,J8e,Kyokushuho,1-3 (5-10),0
5240,2018.11,4,11840,J9w,Chiyonoo,1-3 (2-13),1,yorikiri,12113,J8w,Tsurugisho,1-3 (6-9),0
5241,2018.11,4,12113,J8w,Tsurugisho,1-3 (6-9),0,yorikiri,11840,J9w,Chiyonoo,1-3 (2-13),1
5242,2018.11,4,8900,J6e,Akiseyama,2-2 (7-8),0,yorikiri,11943,J7w,Hakuyozan,4-0 (8-7),1
5243,2018.11,4,11943,J7w,Hakuyozan,4-0 (8-7),1,yorikiri,8900,J6e,Akiseyama,2-2 (7-8),0
5244,2018.11,4,8899,J7e,Kyokutaisei,2-2 (7-8),1,tsukidashi,11868,J5w,Terutsuyoshi,3-1 (10-5),0
5245,2018.11,4,11868,J5w,Terutsuyoshi,3-1 (10-5),0,tsukidashi,8899,J7e,Kyokutaisei,2-2 (7-8),1
5246,2018.11,4,12051,J5e,Ishiura,2-2 (8-7),1,uwatedashinage,12077,J4e,Takagenji,1-3 (8-7),0
5247,2018.11,4,12077,J4e,Takagenji,1-3 (8-7),0,uwatedashinage,12051,J5e,Ishiura,2-2 (8-7),1
5248,2018.11,4,12026,J4w,Hidenoumi,0-4 (6-9),0,yorikiri,12370,J6w,Wakatakakage,2-2 (8-7),1
5249,2018.11,4,12370,J6w,Wakatakakage,2-2 (8-7),1,yorikiri,12026,J4w,Hidenoumi,0-4 (6-9),0
5250,2018.11,4,11726,J3w,Tokushoryu,2-2 (7-8),0,yorikiri,12040,J2e,Daishoho,3-1 (8-7),1
5251,2018.11,4,12040,J2e,Daishoho,3-1 (8-7),1,yorikiri,11726,J3w,Tokushoryu,2-2 (7-8),0
